# time   trace   domains   purity   coherence  equireached
  312      1.0000092686      0.6076661636      0.2431865496      0.0975869520      0.6961770890
  313      1.0000092984      0.6053086951      0.2440012252      0.0972092476      0.6973558146
  314      1.0000093282      0.6029603962      0.2448141400      0.0968329876      0.6985299569
  315      1.0000093580      0.6006212305      0.2456252900      0.0964581670      0.6996995343
  316      1.0000093878      0.5982911616      0.2464346717      0.0960847808      0.7008645648
  317      1.0000094176      0.5959701536      0.2472422812      0.0957128241      0.7020250663
  318      1.0000094474      0.5936581703      0.2480481151      0.0953422919      0.7031810567
  319      1.0000094772      0.5913551762      0.2488521699      0.0949731792      0.7043325539
  320      1.0000095070      0.5890611356      0.2496544421      0.0946054810      0.7054795757
  321      1.0000095368      0.5867760130      0.2504549286      0.0942391924      0.7066221396
  322      1.0000095666      0.5844997731      0.2512536261      0.0938743084      0.7077602634
  323      1.0000095964      0.5822323809      0.2520505314      0.0935108241      0.7088939644
  324      1.0000096262      0.5799738013      0.2528456416      0.0931487344      0.7100232601
  325      1.0000096560      0.5777239996      0.2536389536      0.0927880344      0.7111481680
  326      1.0000096858      0.5754829411      0.2544304647      0.0924287193      0.7122687052
  327      1.0000097156      0.5732505913      0.2552201721      0.0920707840      0.7133848890
  328      1.0000097454      0.5710269159      0.2560080730      0.0917142236      0.7144967365
  329      1.0000097752      0.5688118807      0.2567941648      0.0913590333      0.7156042647
  330      1.0000098050      0.5666054516      0.2575784451      0.0910052080      0.7167074907
  331      1.0000098348      0.5644075947      0.2583609113      0.0906527441      0.7178064314
  332      1.0000098646      0.5622182763      0.2591415612      0.0903016354      0.7189011036
  333      1.0000098944      0.5600374629      0.2599203923      0.0899518770      0.7199915240
  334      1.0000099242      0.5578651209      0.2606974025      0.0896034641      0.7210777094
  335      1.0000099540      0.5557012170      0.2614725896      0.0892563918      0.7221596764
  336      1.0000099838      0.5535457181      0.2622459517      0.0889106552      0.7232374415
  337      1.0000100136      0.5513985912      0.2630174867      0.0885662495      0.7243110212
  338      1.0000100434      0.5492598034      0.2637871927      0.0882231697      0.7253804320
  339      1.0000100732      0.5471293220      0.2645550678      0.0878814112      0.7264456902
  340      1.0000101030      0.5450071143      0.2653211104      0.0875409689      0.7275068119
  341      1.0000101328      0.5428931479      0.2660853187      0.0872018382      0.7285638136
  342      1.0000101626      0.5407873905      0.2668476911      0.0868640141      0.7296167112
  343      1.0000101924      0.5386898099      0.2676082261      0.0865274919      0.7306655209
  344      1.0000102222      0.5366003740      0.2683669222      0.0861922668      0.7317102587
  345      1.0000102521      0.5345190510      0.2691237781      0.0858583340      0.7327509405
  346      1.0000102819      0.5324458091      0.2698787923      0.0855256888      0.7337875821
  347      1.0000103117      0.5303806166      0.2706319636      0.0851943263      0.7348201994
  348      1.0000103415      0.5283234420      0.2713832909      0.0848642419      0.7358488082
  349      1.0000103713      0.5262742539      0.2721327730      0.0845354307      0.7368734240
  350      1.0000104011      0.5242330212      0.2728804088      0.0842078882      0.7378940625
  351      1.0000104309      0.5221997126      0.2736261974      0.0838816094      0.7389107392
  352      1.0000104607      0.5201742972      0.2743701378      0.0835565899      0.7399234697
  353      1.0000104905      0.5181567441      0.2751122291      0.0832328248      0.7409322693
  354      1.0000105203      0.5161470226      0.2758524707      0.0829103094      0.7419371534
  355      1.0000105501      0.5141451021      0.2765908616      0.0825890392      0.7429381373
  356      1.0000105799      0.5121509521      0.2773274013      0.0822690095      0.7439352362
  357      1.0000106097      0.5101645423      0.2780620892      0.0819502156      0.7449284653
  358      1.0000106395      0.5081858424      0.2787949247      0.0816326529      0.7459178396
  359      1.0000106693      0.5062148223      0.2795259073      0.0813163168      0.7469033743
  360      1.0000106991      0.5042514521      0.2802550365      0.0810012027      0.7478850843
  361      1.0000107289      0.5022957018      0.2809823121      0.0806873060      0.7488629844
  362      1.0000107587      0.5003475419      0.2817077337      0.0803746221      0.7498370897
  363      1.0000107885      0.4984069425      0.2824313010      0.0800631464      0.7508074148
  364      1.0000108183      0.4964738743      0.2831530139      0.0797528745      0.7517739746
