# time   trace   domains   purity   coherence  equireached
  284      1.0000084341      0.3062723725      0.3587937511      0.0248107922      0.8468722726
  285      1.0000084639      0.3041326696      0.3596976260      0.0246375485      0.8479421524
  286      1.0000084937      0.3020079154      0.3605963381      0.0244655152      0.8490045578
  287      1.0000085235      0.2998980056      0.3614899073      0.0242946839      0.8500595412
  288      1.0000085533      0.2978028365      0.3623783539      0.0241250461      0.8511071544
  289      1.0000085831      0.2957223049      0.3632616981      0.0239565935      0.8521474488
  290      1.0000086129      0.2936563087      0.3641399600      0.0237893180      0.8531804756
  291      1.0000086427      0.2916047462      0.3650131601      0.0236232111      0.8542062856
  292      1.0000086725      0.2895675167      0.3658813187      0.0234582649      0.8552249292
  293      1.0000087023      0.2875445200      0.3667444564      0.0232944711      0.8562364564
  294      1.0000087321      0.2855356566      0.3676025937      0.0231318218      0.8572409171
  295      1.0000087619      0.2835408278      0.3684557511      0.0229703089      0.8582383605
  296      1.0000087917      0.2815599356      0.3693039494      0.0228099246      0.8592288356
  297      1.0000088215      0.2795928825      0.3701472092      0.0226506608      0.8602123913
  298      1.0000088513      0.2776395719      0.3709855514      0.0224925099      0.8611890757
  299      1.0000088811      0.2756999077      0.3718189966      0.0223354640      0.8621589370
  300      1.0000089109      0.2737737947      0.3726475659      0.0221795154      0.8631220227
  301      1.0000089407      0.2718611381      0.3734712799      0.0220246564      0.8640783803
  302      1.0000089705      0.2699618438      0.3742901598      0.0218708795      0.8650280567
  303      1.0000090003      0.2680758187      0.3751042264      0.0217181771      0.8659710985
  304      1.0000090301      0.2662029699      0.3759135007      0.0215665417      0.8669075523
  305      1.0000090599      0.2643432054      0.3767180038      0.0214159658      0.8678374639
  306      1.0000090897      0.2624964338      0.3775177567      0.0212664420      0.8687608791
  307      1.0000091196      0.2606625642      0.3783127804      0.0211179630      0.8696778433
  308      1.0000091494      0.2588415067      0.3791030962      0.0209705216      0.8705884016
  309      1.0000091792      0.2570331715      0.3798887250      0.0208241103      0.8714925986
  310      1.0000092090      0.2552374700      0.3806696880      0.0206787221      0.8723904789
  311      1.0000092388      0.2534543137      0.3814460063      0.0205343498      0.8732820865
  312      1.0000092686      0.2516836151      0.3822177012      0.0203909863      0.8741674653
  313      1.0000092984      0.2499252871      0.3829847937      0.0202486245      0.8750466589
  314      1.0000093282      0.2481792432      0.3837473051      0.0201072576      0.8759197104
  315      1.0000093580      0.2464453978      0.3845052565      0.0199668784      0.8767866627
  316      1.0000093878      0.2447236654      0.3852586691      0.0198274801      0.8776475584
  317      1.0000094176      0.2430139616      0.3860075641      0.0196890559      0.8785024399
  318      1.0000094474      0.2413162023      0.3867519627      0.0195515990      0.8793513492
  319      1.0000094772      0.2396303039      0.3874918860      0.0194151025      0.8801943280
  320      1.0000095070      0.2379561838      0.3882273551      0.0192795599      0.8810314177
  321      1.0000095368      0.2362937595      0.3889583914      0.0191449644      0.8818626595
  322      1.0000095666      0.2346429493      0.3896850159      0.0190113093      0.8826880942
  323      1.0000095964      0.2330036722      0.3904072497      0.0188785883      0.8835077625
  324      1.0000096262      0.2313758475      0.3911251140      0.0187467946      0.8843217045
  325      1.0000096560      0.2297593952      0.3918386300      0.0186159219      0.8851299603
  326      1.0000096858      0.2281542360      0.3925478186      0.0184859637      0.8859325696
  327      1.0000097156      0.2265602908      0.3932527010      0.0183569136      0.8867295719
  328      1.0000097454      0.2249774813      0.3939532983      0.0182287653      0.8875210063
  329      1.0000097752      0.2234057298      0.3946496314      0.0181015125      0.8883069118
  330      1.0000098050      0.2218449590      0.3953417215      0.0179751489      0.8890873269
  331      1.0000098348      0.2202950921      0.3960295894      0.0178496683      0.8898622901
  332      1.0000098646      0.2187560530      0.3967132562      0.0177250645      0.8906318393
  333      1.0000098944      0.2172277661      0.3973927427      0.0176013315      0.8913960125
  334      1.0000099242      0.2157101562      0.3980680700      0.0174784631      0.8921548472
  335      1.0000099540      0.2142031487      0.3987392588      0.0173564532      0.8929083807
  336      1.0000099838      0.2127066695      0.3994063301      0.0172352960      0.8936566500
  337      1.0000100136      0.2112206452      0.4000693046      0.0171149854      0.8943996919
  338      1.0000100434      0.2097450027      0.4007282031      0.0169955155      0.8951375429
  339      1.0000100732      0.2082796693      0.4013830464      0.0168768805      0.8958702394
  340      1.0000101030      0.2068245732      0.4020338551      0.0167590745      0.8965978172
  341      1.0000101328      0.2053796428      0.4026806499      0.0166420918      0.8973203121
  342      1.0000101626      0.2039448070      0.4033234515      0.0165259265      0.8980377598
  343      1.0000101924      0.2025199954      0.4039622804      0.0164105729      0.8987501954
  344      1.0000102222      0.2011051379      0.4045971572      0.0162960255      0.8994576539
  345      1.0000102521      0.1997001650      0.4052281023      0.0161822785      0.9001601701
  346      1.0000102819      0.1983050076      0.4058551363      0.0160693264      0.9008577786
  347      1.0000103117      0.1969195971      0.4064782796      0.0159571636      0.9015505136
  348      1.0000103415      0.1955438654      0.4070975524      0.0158457847      0.9022384092
  349      1.0000103713      0.1941777450      0.4077129752      0.0157351840      0.9029214992
  350      1.0000104011      0.1928211687      0.4083245681      0.0156253562      0.9035998171
  351      1.0000104309      0.1914740698      0.4089323515      0.0155162960      0.9042733964
  352      1.0000104607      0.1901363820      0.4095363454      0.0154079978      0.9049422700
  353      1.0000104905      0.1888080397      0.4101365700      0.0153004565      0.9056064709
  354      1.0000105203      0.1874889776      0.4107330454      0.0151936667      0.9062660318
  355      1.0000105501      0.1861791307      0.4113257916      0.0150876231      0.9069209850
  356      1.0000105799      0.1848784348      0.4119148285      0.0149823206      0.9075713628
  357      1.0000106097      0.1835868259      0.4125001761      0.0148777540      0.9082171970
  358      1.0000106395      0.1823042405      0.4130818541      0.0147739181      0.9088585195
  359      1.0000106693      0.1810306156      0.4136598824      0.0146708079      0.9094953617
  360      1.0000106991      0.1797658886      0.4142342808      0.0145684182      0.9101277550
  361      1.0000107289      0.1785099973      0.4148050688      0.0144667440      0.9107557305
  362      1.0000107587      0.1772628799      0.4153722661      0.0143657804      0.9113793189
  363      1.0000107885      0.1760244753      0.4159358924      0.0142655223      0.9119985510
  364      1.0000108183      0.1747947225      0.4164959670      0.0141659649      0.9126134572
  365      1.0000108481      0.1735735610      0.4170525094      0.0140671032      0.9132240678
  366      1.0000108779      0.1723609309      0.4176055390      0.0139689323      0.9138304126
  367      1.0000109077      0.1711567726      0.4181550752      0.0138714476      0.9144325216
  368      1.0000109375      0.1699610268      0.4187011371      0.0137746441      0.9150304242
